time,q0,q1,q2,dq0,dq1,dq2,tau0,tau1,tau2
1722873623.23452,0.188333571,0.577528,-2.083408117,0.0325544,-1.564161396,1.139606214,1.444715667,0.118743753,0.265524223
1722873623.23655,0.188333571,0.574833274,-2.081338644,0.046506286,-1.51765511,1.16225276,1.464506292,0.133586723,0.284490237
1722873623.23854,0.188333571,0.572108269,-2.079711676,0.033329505,-1.4967273,1.223721957,1.474401593,0.009895313,0.161211133
1722873623.24054,0.18836385,0.569171369,-2.077515841,0.00155021,-1.499052596,1.246772933,1.464506269,-0.044528908,0.237075198
1722873623.24251,0.188424408,0.566718876,-2.073329687,0.009301257,-1.55408504,1.269823885,1.469453931,0.084110159,0.246558207
1722873623.2446,0.188454688,0.561874509,-2.07133913,0.027903771,-1.509904075,1.294492435,1.48924458,-0.034633595,0.237075204
1722873623.24658,0.188454688,0.561874509,-2.069096088,0.038755238,-1.440919757,1.31875658,1.504087567,-0.272121102,0.132762116
1722873623.24881,0.188484967,0.557332873,-2.066915989,0.034104609,-1.443245029,1.351108789,1.50903523,-0.103900784,0.066381058
1722873623.25068,0.188545525,0.555304289,-2.06374073,0.040305448,-1.464947987,1.324418235,1.538721156,0.12369141,0.142245118
1722873623.25279,0.188545525,0.553215146,-2.06374073,0.0488316,-1.447120595,1.281551576,1.568407083,0.064319533,0.26552422
1722873623.25453,0.188606083,0.548915744,-2.059665203,0.052707124,-1.471148872,1.269823885,1.543668795,0.06926719,0.218109182
1722873623.25651,0.188636363,0.546311855,-2.057943344,0.054257335,-1.373485684,1.270632648,1.464506292,0.044528908,0.047415039
1722873623.25852,0.188666642,0.543798804,-2.055526495,0.047281392,-1.323878956,1.226957154,1.434820342,-0.12369141,-0.066381057
1722873623.26053,0.188696921,0.541709661,-2.053393841,0.048831602,-1.474249244,1.235449624,1.464506292,-0.074214846,0.056898043
1722873623.26257,0.188696921,0.539105773,-2.051245451,0.036429925,-1.566486716,1.239089274,1.518930507,0.351283604,0.15172812
1722873623.26457,0.188757479,0.536774397,-2.049002171,0.036429925,-1.510679197,1.255669761,1.528825831,0.173167962,0.094830075
1722873623.2665,0.188818038,0.534412742,-2.047406673,0.043405867,-1.50137794,1.246772909,1.45955863,0.019790614,0.047415039
1722873623.26853,0.188878596,0.529750049,-2.043473244,0.052707124,-1.521530652,1.248390484,1.390291429,-0.064319539,0.123279108
1722873623.27073,0.188939154,0.527327836,-2.041656733,0.075960267,-1.51300447,1.264566588,1.449663305,0.009895313,0.37932032
1722873623.27259,0.188939154,0.524905622,-2.039524078,0.068209219,-1.446345448,1.314308095,1.489244556,0.049476564,0.445701373
1722873623.27455,0.188999712,0.522967875,-2.037296772,0.060458171,-1.464947963,1.331292987,1.484296894,0.188010943,0.284490237
1722873623.27661,0.188999712,0.520575941,-2.03502202,0.031779295,-1.433168674,1.305411243,1.469453931,0.168220317,0.104313087
1722873623.2786,0.18909055,0.51803261,-2.030488253,0.023253143,-1.436269116,1.287617564,1.518930507,0.044528908,0.218109192
1722873623.28077,0.18909055,0.515580177,-2.030488253,0.021702933,-1.476574588,1.290043998,1.56345942,0.044528908,0.388803343
1722873623.28258,0.189151108,0.513036847,-2.026507378,0.031779295,-1.473474193,1.315521312,1.59314537,0.242435163,0.246558219
1722873623.28469,0.189181387,0.508707166,-2.024264336,0.030229086,-1.413016033,1.343829465,1.523878193,0.23253985,0.113796097
1722873623.28651,0.189241946,0.506103277,-2.022258043,0.037205029,-1.385887361,1.337359023,1.489244604,0.12369141,0.094830075
1722873623.28852,0.189272225,0.503923297,-2.019904137,0.046506286,-1.364184427,1.347469091,1.469453955,0.12369141,0.085347068
1722873623.29051,0.189302444,0.503923297,-2.017803192,0.04728139,-1.341706395,1.321182919,1.439768004,0.207801569,0.028449023
1722873623.29251,0.189363003,0.498988062,-2.015244246,0.052707124,-1.365734625,1.265375352,1.439768004,0.118743753,0.170694149
1722873623.29452,0.189393282,0.496898919,-2.013016701,0.058907962,-1.404489851,1.298940754,1.474401617,0.188010943,0.170694149
1722873623.29658,0.189363003,0.494597822,-2.010773659,0.037980133,-1.404489851,1.318756485,1.543668818,0.291911727,0.066381058
1722873623.29863,0.189423561,0.492296726,-2.008388281,0.023253143,-1.335505533,1.278316236,1.548616481,-0.034633595,0
1722873623.30049,0.189484119,0.490116745,-2.006666422,0.040305448,-1.363409305,1.277911878,1.528825855,-0.188010943,0.04741504
1722873623.30255,0.189484119,0.487603724,-2.004865646,0.04728139,-1.433168721,1.30460248,1.50903523,0.009895313,0.218109189
1722873623.30458,0.189544678,0.485302627,-2.000458241,0.042630762,-1.414566207,1.362027597,1.499139905,0.049476564,0.436218378
1722873623.3065,0.189605236,0.480367362,-1.998151779,0.058907962,-1.381236696,1.402872229,1.479349256,0.049476564,0.388803333
1722873623.30856,0.189574957,0.478126824,-1.995671749,0.043405867,-1.298300481,1.42268796,1.484296918,0.094005471,0.180177152
1722873623.31059,0.189635515,0.476612985,-1.993475914,0.023253143,-1.224665499,1.428349638,1.459558654,0.153377348,0.028449023
1722873623.31273,0.189665794,0.474675208,-1.989242315,0.01782741,-1.19986217,1.387909389,1.459558654,-0.014842969,0.113796091
1722873623.31468,0.189696074,0.47204107,-1.989242315,0.03100419,-1.291324544,1.345851517,1.499139881,0.074214846,0.227592182
1722873623.31661,0.189696074,0.469346344,-1.986572742,0.027903771,-1.36883502,1.320778537,1.553564095,0.366126561,0.303456247
1722873623.31856,0.189726353,0.465924978,-1.983776569,0.017052305,-1.353332925,1.315116906,1.578302383,0.27212109,0.208626172
1722873623.32057,0.189756632,0.463351429,-1.981217504,0.013951886,-1.328529572,1.321991754,1.568407083,0.059371871,0.161211134
1722873623.32253,0.189786911,0.461171448,-1.978437185,0.021702933,-1.285898829,1.362836409,1.538721156,0.138534379,0.142245117
1722873623.32454,0.189756632,0.459263921,-1.97627306,0.003100419,-1.257995033,1.434820032,1.528825831,0.35623126,0.104313084
1722873623.32652,0.18981719,0.457659245,-1.974187851,-0.00155021,-1.204512787,1.448569703,1.528825831,0.17811563,-0.085347077
1722873623.32858,0.18981719,0.455570102,-1.972450256,-0.003100419,-1.253344393,1.446952105,1.548616457,0.014842969,-0.123279108
1722873623.33078,0.189847469,0.451724827,-1.968011141,0.002325314,-1.307601738,1.446547699,1.607988334,0.029685938,-0.10431309
1722873623.3327,0.18981719,0.449756801,-1.966099739,0.015502095,-1.284348559,1.409747052,1.612935972,0.029685938,0.123279108
1722873623.33462,0.189908028,0.447909862,-1.963951349,0.0488316,-1.249468851,1.403276634,1.543668771,0.06926719,0.208626178
1722873623.3366,0.189877748,0.445729882,-1.961550236,0.044956076,-1.223890376,1.360005546,1.528825808,0.064319533,0.312939268
1722873623.33862,0.189938307,0.443398535,-1.95899117,0.045731181,-1.236292052,1.332101774,1.518930507,-0.044528908,0.293973255
1722873623.34053,0.189968586,0.440946043,-1.954599619,0.044956076,-1.263420725,1.335741401,1.518930507,-0.128639066,0.256041223
1722873623.34253,0.189968586,0.4388569,-1.951771975,0.041080552,-1.289774323,1.343020678,1.528825808,0.009895313,0.180177152
1722873623.34454,0.190029144,0.436707199,-1.949718356,0.042630762,-1.232416582,1.38831377,1.518930483,0.079162502,0.218109179
1722873623.34657,0.190059423,0.432771087,-1.947633147,0.039530343,-1.168082857,1.446547723,1.499139881,-0.029685938,0.199143165
1722873623.34858,0.190119982,0.431075573,-1.94527936,0.045731181,-1.193661308,1.46272378,1.479349256,0.039581251,0.14224512
1722873623.35068,0.190119982,0.429228634,-1.943241596,0.044180971,-1.26497097,1.431584787,1.479349256,0.17811563,0.075864065
1722873623.35252,0.190119982,0.427351415,-1.940824628,0.012401676,-1.244818258,1.360409927,1.469453931,0.014842969,0.056898049
1722873623.35454,0.190119982,0.42535311,-1.938818455,0.015502097,-1.180484557,1.379012442,1.50408752,-0.148429692,0.08534707
1722873623.35653,0.190210819,0.423475891,-1.934489965,0.031004192,-1.164207339,1.423901129,1.479349256,-0.079162502,0.047415037
1722873623.35853,0.190210819,0.419993997,-1.932341695,0.039530344,-1.175058818,1.45423131,1.509035206,-0.049476564,0.199143174
1722873623.36053,0.190241098,0.417632341,-1.930130005,0.035654819,-1.164982486,1.430371571,1.538721132,-0.143482035,0.369837327
1722873623.36278,0.190271378,0.415815681,-1.927555203,0.058907962,-1.234741926,1.423092365,1.583250046,0.004947656,0.4551844
1722873623.36464,0.190301657,0.413908213,-1.922784567,0.062008381,-1.223115349,1.376181698,1.578302383,0.227592194,0.265524232
1722873623.36658,0.190301657,0.411940157,-1.922784567,0.052707124,-1.157231426,1.332101822,1.568407059,0.019790626,0.085347074
1722873623.36855,0.190331936,0.410214335,-1.918977499,0.041080552,-1.151030564,1.409747076,1.518930483,-0.17811563,0
1722873623.37062,0.190362215,0.406520486,-1.916718483,0.037980133,-1.190560865,1.462319374,1.479349232,-0.133586723,-0.018966016
1722873623.37252,0.190362215,0.404734105,-1.914775372,0.018602514,-1.192886186,1.455848908,1.509035182,-0.009895313,0.094830075
1722873623.3745,0.190362215,0.402796358,-1.912785053,-0.003875524,-1.180484557,1.395592952,1.548616433,0.079162502,0.237075193
1722873623.37662,0.190422714,0.400828302,-1.907556295,-0.010851467,-1.134753394,1.379012489,1.543668795,0.098953128,0.227592188
1722873623.37859,0.190422714,0.398890555,-1.905644774,-0.006975943,-1.123901916,1.402467847,1.518930531,0.05442422,0.104313087
1722873623.38076,0.190422714,0.397225291,-1.905644774,-0.011626571,-1.106849599,1.432393622,1.50903523,0.094005471,0.018966016
1722873623.38265,0.190513551,0.395166397,-1.9010005,0.008526152,-1.179709435,1.44614327,1.558511806,-0.014842969,0.094830084
1722873623.38458,0.190513551,0.390806437,-1.898504496,0.027903771,-1.189010715,1.435628819,1.588197732,0.094005471,0.189660168
1722873623.3865,0.190513551,0.390806437,-1.896135092,0.037205029,-1.169633126,1.423092365,1.59314537,0.24738282,0.199143171
1722873623.38857,0.19054383,0.387203425,-1.893354654,0.031779295,-1.078945875,1.420665956,1.583250046,0.084110159,0.14224512
1722873623.3905,0.19057411,0.385417044,-1.891190529,0.033329505,-1.145604849,1.448569751,1.553564119,-0.05442422,0.180177146
1722873623.39252,0.190604389,0.383176506,-1.889342308,0.04728139,-1.183584929,1.465554667,1.543668795,0.049476564,0.17069414
1722873623.39454,0.190604389,0.381511241,-1.884160876,0.052707124,-1.178934288,1.480517554,1.548616433,0.183063287,0.189660162
1722873623.39711,0.190664947,0.379664302,-1.884160876,0.067434114,-1.096773195,1.488201189,1.568407059,0.05442422,0.208626184
1722873623.39884,0.190664947,0.377696276,-1.879690409,0.041855657,-1.092122579,1.48051753,1.528825808,-0.084110159,0.256041217
1722873623.40058,0.190695226,0.375667691,-1.87724185,0.034879714,-1.124676991,1.505590487,1.553564119,0.014842969,0.218109179
1722873623.40257,0.190695226,0.371973813,-1.874888062,0.020152724,-1.133978248,1.548861551,1.568407083,0.074214846,0.360354304
1722873623.40467,0.190755785,0.370581061,-1.872486949,0.042630762,-1.140954185,1.590110636,1.553564119,0.098953128,0.36983732
1722873623.40656,0.190755785,0.369036913,-1.8686167,0.044180971,-1.124677014,1.569890499,1.518930531,0.079162502,0.199143174
1722873623.40851,0.190755785,0.367492735,-1.8686167,0.040305448,-1.107624745,1.538751483,1.50903523,0.074214846,0.00948301
1722873623.4106,0.190786064,0.363708049,-1.863861799,0.026353562,-1.128552556,1.546435118,1.48924458,0.014842969,0.085347067
1722873623.41257,0.190816343,0.362042785,-1.86135006,0.038755238,-1.145604825,1.577169752,1.469453931,0.098953128,0.104313083
1722873623.41456,0.190816343,0.360589474,-1.859075308,0.041080552,-1.098323393,1.552905607,1.499139857,0.188010943,0.056898046
1722873623.41678,0.190816343,0.358863652,-1.857163906,0.03100419,-1.017712522,1.538347101,1.548616433,0.014842969,-0.037932032
1722873623.41855,0.190876901,0.356925905,-1.854051828,0.044956076,-1.044066119,1.525406218,1.568407059,-0.173167974,0.132762116
1722873623.4205,0.190876901,0.355018407,-1.849518061,0.051156914,-1.096773243,1.525810623,1.573354721,-0.12369141,0.151728132
1722873623.42251,0.190846622,0.353413701,-1.847448826,0.024028248,-1.102974033,1.549670339,1.598093033,0.12369141,-0.00948301
1722873623.42455,0.190846622,0.350507051,-1.845284581,-0.013951886,-1.075070238,1.516509342,1.603040695,0.064319533,-0.037932038
1722873623.42653,0.190876901,0.348296791,-1.843120337,-0.008526152,-1.054917526,1.519744563,1.583250046,-0.039581251,0.104313087
1722873623.42851,0.190846622,0.346813202,-1.84049809,-0.011626571,-1.106849575,1.517318153,1.573354721,0.084110159,0.142245123
1722873623.43063,0.19090718,0.344996542,-1.838049531,0.012401676,-1.107624698,1.470811868,1.528825808,0.089057815,0.066381058
1722873623.43259,0.190876901,0.343512952,-1.834147692,0.011626571,-1.082046247,1.442908072,1.484296894,0.004947656,0.066381054
1722873623.43456,0.190937459,0.340242982,-1.831904531,0.023253143,-1.038640356,1.478899884,1.459558606,-0.024738282,0.113796091
1722873623.43666,0.19090718,0.338668555,-1.829740286,0.013951886,-1.031664395,1.485774708,1.50408752,-0.044528908,0.132762107
1722873623.43852,0.190967739,0.337366611,-1.825159192,0.046506286,-1.060343242,1.459892964,1.568407083,-0.098953128,0.256041223
1722873623.44051,0.190937459,0.33558023,-1.822773933,0.057357752,-1.078170657,1.496289206,1.573354745,0.034633595,0.303456268
1722873623.44256,0.190967739,0.333854407,-1.820483327,0.053482229,-1.061893463,1.467576647,1.518930507,0.257278132,0.2275922
1722873623.44454,0.190967739,0.330644995,-1.818540335,0.050381809,-1.055692625,1.460701823,1.553564119,0.197906256,0.14224512
1722873623.44654,0.190998018,0.328919172,-1.816281319,0.075960267,-1.010736585,1.489414406,1.568407083,0.094005471,0.113796094
1722873623.44864,0.190967739,0.327647507,-1.81383276,0.070534533,-1.006861091,1.51044333,1.59314537,0.044528908,0.094830078
1722873623.45058,0.190967739,0.327647507,-1.811858177,0.0325544,-0.996009696,1.465554595,1.617883635,0.153377348,0.037932032
1722873623.45254,0.191028297,0.324650049,-1.8074193,0.045731181,-0.991359043,1.491031909,1.583250046,0.044528908,0
1722873623.45457,0.190998018,0.323045343,-1.805223465,0.068209219,-0.974306703,1.522170925,1.523878169,-0.024738282,0.009483008
1722873623.45655,0.191028297,0.321289241,-1.802743316,0.027903771,-0.990583873,1.487796736,1.523878169,0.029685938,0.199143176
1722873623.45856,0.191058576,0.318079829,-1.800294757,0.021702933,-1.001435339,1.448569679,1.494192243,0.108848441,0.369837324
1722873623.46053,0.191058576,0.31623289,-1.797956824,0.048056495,-0.960354805,1.450591683,1.563459444,0.06926719,0.436218381
1722873623.46256,0.191088855,0.314658463,-1.795350313,0.073634952,-0.927025294,1.466767836,1.568407106,0.024738282,0.312939268
1722873623.46469,0.191058576,0.313447356,-1.792743802,0.027903771,-0.927800393,1.486583591,1.538721156,-0.044528908,0.104313087
1722873623.46661,0.191119134,0.311751813,-1.790342689,0.013176781,-1.002210462,1.461106205,1.459558654,-0.014842969,0.028449023
1722873623.46856,0.191179693,0.310298502,-1.786346078,0.039530343,-1.016937447,1.478091121,1.464506316,0.034633595,0.018966016
1722873623.47058,0.191209972,0.308633238,-1.783739567,0.072859848,-1.002210426,1.482539582,1.449663353,0.064319533,0.018966016
1722873623.47255,0.191179693,0.307149619,-1.781275272,0.0488316,-0.935551417,1.489010048,1.459558654,-0.064319533,0.170694149
1722873623.47451,0.191209972,0.304364115,-1.778984666,0.031779295,-0.911523199,1.516104984,1.479349279,-0.06926719,0.208626181
1722873623.47657,0.191209972,0.303031892,-1.774909019,0.015502095,-0.861916518,1.550883555,1.464506316,-0.029685938,-0.009483004
1722873623.47857,0.191209972,0.301820785,-1.772776484,0,-0.822386181,1.505186057,1.429872727,-0.118743753,0.075864074
1722873623.48064,0.191209972,0.300094962,-1.772776484,-0.015502095,-0.890595365,1.443716884,1.410082102,-0.197906256,0.31293928
1722873623.48264,0.191209972,0.298429698,-1.767958403,-0.022478038,-0.946402895,1.468385434,1.518930531,-0.103900784,0.341388297
1722873623.48456,0.19127053,0.297218591,-1.765794277,0.010076362,-0.947178006,1.529045796,1.548616457,-0.034633595,0.246558213
1722873623.48653,0.19127053,0.294645011,-1.763503551,0.039530343,-0.906872594,1.533089828,1.573354745,-0.064319533,0.161211139
1722873623.48856,0.191240251,0.293191701,-1.761055112,0.034104609,-0.902221966,1.535920644,1.58325007,-0.084110159,0.123279107
1722873623.49059,0.191240251,0.291677803,-1.756774187,-0.002325314,-0.917724049,1.543199873,1.637674284,-0.044528908,0.037932032
1722873623.49253,0.191240251,0.290285051,-1.756774187,-0.027128667,-0.874318194,1.550479102,1.66736021,0.009895313,-0.018966016
1722873623.49451,0.191300809,0.288710624,-1.751750708,0.006975943,-0.844864213,1.586470938,1.632726598,-0.029685938,0.009483008
1722873623.49653,0.191240251,0.286106735,-1.749412775,0.003875524,-0.81851064,1.576765299,1.583250022,0.009895313,0.066381057
1722873623.49871,0.191240251,0.284532309,-1.747153759,-0.021702933,-0.796807694,1.580404949,1.528825808,0.004947656,0.056898049
1722873623.50061,0.19127053,0.282927603,-1.744784236,-0.0162772,-0.793707287,1.52904582,1.538721132,-0.12369141,0
1722873623.50252,0.191240251,0.281746775,-1.74219346,-0.023253143,-0.844864213,1.452613711,1.533773494,-0.148429692,0.246558204
1722873623.50455,0.191240251,0.280293465,-1.740045071,-0.020927829,-0.873543096,1.429158354,1.573354769,0.024738282,0.388803323
1722873623.50654,0.191300809,0.278900683,-1.737454414,0.007751048,-0.831687427,1.435224414,1.50903523,0.103900784,0.303456253
1722873623.50854,0.191209972,0.277447373,-1.732936502,-0.000775105,-0.803783655,1.443716884,1.553564119,-0.06926719,0.218109179
1722873623.51054,0.191240251,0.276145428,-1.730851293,-0.0325544,-0.840213561,1.465150213,1.553564119,-0.12369141,0.246558198
1722873623.51252,0.191240251,0.273117691,-1.728323698,-0.0325544,-0.808434272,1.480921912,1.58325007,-0.034633595,0.303456247
1722873623.51464,0.191240251,0.272118539,-1.725780487,-0.030229086,-0.791381967,1.485774732,1.523878193,-0.019790626,0.341388285
1722873623.51652,0.19127053,0.270422995,-1.723347664,0.009301257,-0.757277369,1.535920596,1.528825855,-0.173167974,0.293973255
1722873623.51861,0.191300809,0.269363284,-1.720599055,0.042630762,-0.806884062,1.624889112,1.484296942,-0.148429692,0.132762116
1722873623.52075,0.191240251,0.267940223,-1.718118906,0.037980133,-0.815410233,1.593345737,1.553564119,-0.064319533,0.018966016
1722873623.52266,0.191240251,0.266668588,-1.714217067,0.012401676,-0.789056671,1.506803656,1.553564119,-0.004947656,0.018966016
1722873623.52454,0.191240251,0.264488608,-1.712021351,-0.006200838,-0.764253294,1.456657767,1.56345942,-0.004947656,0.018966016
1722873623.52652,0.19127053,0.263065547,-1.709857106,0.003100419,-0.730148673,1.450187325,1.528825831,-0.074214846,0.009483008
1722873623.52852,0.19127053,0.261733353,-1.707266331,0.018602514,-0.718522108,1.458679771,1.509035206,-0.202853912,0.113796091
1722873623.53056,0.19127053,0.260643333,-1.70475471,0.040305449,-0.744100559,1.509230065,1.518930507,-0.173167974,0.113796091
1722873623.53261,0.191240251,0.25928086,-1.702780008,0.021702935,-0.779755378,1.518531346,1.523878169,-0.004947656,0.094830078
1722873623.53466,0.191209972,0.258069754,-1.698293686,-0.017827409,-0.766578615,1.511656523,1.558511782,0.064319533,0.018966016
1722873623.53672,0.191209972,0.257010043,-1.698293686,-0.04728139,-0.71929723,1.503164077,1.588197732,0.004947656,-0.018966016
1722873623.53853,0.191361368,0.255677819,-1.696319103,-0.017052305,-0.68441751,1.456657767,1.518930531,-0.098953128,-0.142245115
1722873623.54049,0.191300809,0.254163951,-1.691343069,0.029453981,-0.727048266,1.470407414,1.429872704,-0.064319533,-0.085347067
1722873623.54255,0.19127053,0.252831757,-1.688910365,0.020152724,-0.742550361,1.436437631,1.434820366,0.034633595,0.000000003
1722873623.54451,0.191300809,0.251378417,-1.686209083,0.027903771,-0.722397637,1.412577915,1.504087543,0.049476564,0.398286337
1722873623.54655,0.191300809,0.250076503,-1.683728933,0.034104609,-0.716196799,1.434011245,1.48924458,-0.074214846,0.502599423
1722873623.54872,0.19127053,0.247442335,-1.681154013,0.027903771,-0.734799325,1.495076036,1.479349279,-0.084110159,0.350871295
1722873623.55055,0.19127053,0.247442335,-1.678689718,0.007751048,-0.747201014,1.522170997,1.429872704,-0.024738282,0.085347071
1722873623.55259,0.191300809,0.245141238,-1.676004171,0.010076362,-0.726273167,1.524597406,1.410082078,0.004947656,0.113796091
1722873623.55464,0.191240251,0.243990719,-1.674029589,0.009301257,-0.71697191,1.50437727,1.469453955,0.024738282,0.104313083
1722873623.55657,0.191300809,0.242900729,-1.672039151,0.0325544,-0.689068139,1.463128185,1.479349279,0.014842969,0.056898046
1722873623.55859,0.191240251,0.241629064,-1.669953942,0.027903771,-0.673566031,1.486583543,1.504087543,-0.044528908,0.094830084
1722873623.56056,0.19127053,0.240387678,-1.667584419,0.03100419,-0.657288814,1.510847712,1.45955863,-0.084110159,0.132762116
1722873623.56265,0.191240251,0.239025205,-1.66256094,0.015502095,-0.651863074,1.511252117,1.410082054,-0.103900784,0.275007242
1722873623.56487,0.19127053,0.236936033,-1.660238862,0.028678876,-0.675116217,1.455848956,1.38534379,-0.004947656,0.322422275
1722873623.56671,0.191179693,0.235906601,-1.658295751,0.04728139,-0.679766858,1.44169488,1.419977379,0.044528908,0.246558207
1722873623.56867,0.191240251,0.234816611,-1.655689359,0.044956076,-0.681317091,1.432393599,1.429872704,0.019790626,0.094830078
1722873623.57056,0.191240251,0.233575225,-1.653398752,0.033329505,-0.697594297,1.400850201,1.449663329,-0.103900784,-0.037932029
1722873623.57252,0.191179693,0.232333869,-1.650902867,-0.002325314,-0.710771072,1.377394867,1.429872704,-0.06926719,-0.037932029
1722873623.57456,0.191240251,0.231243879,-1.649133563,0.012401676,-0.692943668,1.383865333,1.444715667,-0.024738282,-0.009483007
1722873623.57652,0.191149414,0.230184138,-1.644726157,-0.013951886,-0.647987592,1.383865333,1.434820366,-0.12369141,0.123279099
1722873623.57876,0.191149414,0.228973061,-1.642119646,-0.01472699,-0.641011643,1.397615027,1.439768028,-0.183063287,0.180177146
1722873623.58169,0.191149414,0.227671117,-1.639671206,-0.046506286,-0.634035683,1.431584835,1.405134439,-0.217696881,0.265524217
1722873623.58277,0.191179693,0.22537002,-1.637175202,0.005425733,-0.631710362,1.479304338,1.400186777,-0.133586723,0.237075198
1722873623.58478,0.191149414,0.224582821,-1.634789944,0.013176781,-0.630160153,1.48092196,1.419977403,-0.148429692,0.22759219
1722873623.58668,0.191179693,0.223583639,-1.632752061,0.028678878,-0.640236509,1.465554667,1.444715667,-0.074214846,0.161211134
1722873623.58873,0.191179693,0.222463369,-1.630319357,0.044180973,-0.651087987,1.471216249,1.513982844,0.014842969,0.028449024
1722873623.59077,0.191179693,0.221373379,-1.628139377,0.073634953,-0.672015822,1.38224771,1.479349256,-0.034633595,0.009483008
1722873623.59252,0.191119134,0.220283389,-1.625801444,0.049606705,-0.649537802,1.345447087,1.494192219,0,0.113796091
1722873623.59454,0.191088855,0.218981475,-1.623416066,0.012401676,-0.630935299,1.299749589,1.405134392,0.034633595,0.28449024
1722873623.59656,0.191088855,0.217982322,-1.619135141,0.010851467,-0.597605789,1.324418116,1.370500803,0.024738282,0.208626178
1722873623.5988,0.191088855,0.216044545,-1.616797209,0.03100419,-0.583653879,1.372137618,1.390291429,-0.034633595,0.123279104
1722873623.60067,0.191058576,0.215045393,-1.614917278,0.025578457,-0.584428966,1.385078549,1.415029716,-0.004947656,0.161211129
1722873623.60275,0.191058576,0.214288443,-1.61286366,0.011626571,-0.577453017,1.367689276,1.370500827,0.034633595,0.16121113
1722873623.60454,0.191088855,0.213501245,-1.610936522,0.037205029,-0.557300293,1.371733284,1.444715691,0.014842969,0.037932029
1722873623.60656,0.190998018,0.212562621,-1.607097864,0.021702933,-0.566601551,1.397615027,1.538721156,-0.118743753,0.104313086
1722873623.60855,0.190998018,0.211563468,-1.604854703,0.007751048,-0.580553448,1.371328878,1.538721132,-0.148429692,0.246558204
1722873623.61054,0.190998018,0.210503757,-1.602579832,-0.010076362,-0.557300317,1.330079818,1.454610968,-0.064319533,0.312939256
1722873623.61256,0.190998018,0.208808213,-1.598425269,-0.003875524,-0.482115161,1.337359047,1.42987268,-0.05442422,0.293973237
1722873623.61482,0.190998018,0.207960457,-1.598425269,-0.006975943,-0.483665371,1.351513124,1.419977379,-0.05442422,0.284490228
1722873623.6166,0.191058576,0.207052112,-1.594223261,0.024028248,-0.515444672,1.35757916,1.424925041,-0.098953128,0.256041205
1722873623.61862,0.191058576,0.207052112,-1.594223261,0.070534533,-0.591404951,1.306624436,1.395239115,-0.059371877,0.199143159
1722873623.62061,0.190998018,0.204387695,-1.590163469,0.072859848,-0.565051389,1.345447087,1.415029716,-0.094005471,0.142245114
1722873623.62266,0.190998018,0.2034491,-1.588315248,0.040305448,-0.540248013,1.43926847,1.444715643,-0.143482035,0.104313084
1722873623.62482,0.190967739,0.202782989,-1.586040497,0.024028248,-0.54412353,1.428349614,1.459558606,-0.128639066,0.104313084
1722873623.62653,0.190967739,0.201935232,-1.583860517,0.018602514,-0.507693624,1.363240814,1.439768004,-0.133586723,0.161211137
1722873623.62861,0.190967739,0.201057166,-1.581617355,0.018602514,-0.475914335,1.33412385,1.410082078,-0.12369141,0.180177152
1722873623.6307,0.190937459,0.200118572,-1.577510118,0.024028248,-0.465837979,1.370115685,1.360605526,-0.183063287,0.161211133
1722873623.63276,0.190937459,0.199240506,-1.577510118,0.025578457,-0.506143421,1.405703115,1.325971937,-0.183063287,0.142245114
1722873623.63459,0.190876901,0.198241353,-1.57327652,-0.003875524,-0.518545103,1.398019433,1.390291476,-0.133586723,0.180177152
1722873623.63663,0.190876901,0.198241353,-1.57327652,-0.019377619,-0.523195732,1.386291742,1.429872727,-0.089057815,0.199143171
1722873623.63858,0.190876901,0.196454972,-1.568679571,-0.037980133,-0.465062886,1.33452816,1.429872727,-0.153377348,0.350871301
1722873623.64054,0.190876901,0.194729179,-1.566768169,-0.011626571,-0.451111001,1.302984762,1.350710225,-0.133586723,0.388803327
1722873623.6426,0.190846622,0.194729179,-1.564509153,-0.002325314,-0.465062886,1.297727537,1.311128974,-0.05442422,0.350871289
1722873623.64459,0.190876901,0.193275839,-1.562297583,0.023253143,-0.466613084,1.343829417,1.291338325,-0.049476564,0.16121113
1722873623.64698,0.190846622,0.192488641,-1.560117602,0.042630762,-0.479014748,1.324013686,1.370500827,-0.138534379,0.037932029
1722873623.6487,0.190755785,0.191671133,-1.556484342,0.033329504,-0.48521558,1.340189791,1.365553164,-0.173167974,0.028449026
1722873623.65086,0.190755785,0.190883905,-1.554541349,-0.016277201,-0.503818083,1.380630088,1.370500827,-0.113796097,0.1137961
1722873623.65261,0.190755785,0.189248919,-1.55239296,-0.01782741,-0.492966616,1.395188618,1.335867238,-0.103900784,0.066381058
1722873623.65475,0.190755785,0.188340604,-1.55018127,0,-0.485990691,1.341807461,1.325971937,-0.049476564,0.104313092
1722873623.65684,0.190725505,0.187644213,-1.547922373,0.00155021,-0.50149278,1.340998673,1.311128974,-0.004947656,0.189660168
1722873623.65854,0.190695226,0.186917573,-1.546010971,-0.011626571,-0.527071232,1.314712548,1.311128974,0.079162502,0.161211142
1722873623.66055,0.190725505,0.186190903,-1.543783545,0.01472699,-0.498392355,1.271845889,1.330919576,0.044528908,0.10431309
1722873623.66258,0.190695226,0.185464233,-1.541666746,0.041855657,-0.468163276,1.246368504,1.330919576,-0.039581251,0.066381057
1722873623.66473,0.190664947,0.184677035,-1.540055513,0.051156914,-0.481340069,1.24151566,1.321024275,-0.059371877,0.132762116
